,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
348,348,7,“Is that the way _you_ manage?” Alice asked.,8,44,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.040183261036872864,23.219434333965182,-0.827994,-0.5484422,11
349,349,7,"The Hatter shook his head mournfully. “Not I!” he replied. “We quarrelled last March—just before _he_ went mad, you know—” (pointing with his tea spoon at the March Hare,) “—it was at the great concert given by the Queen of Hearts, and I had to sing",46,249,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.043117035180330276,23.262551369145513,-0.8706255,-0.5419898,11
350,350,7,"‘Twinkle, twinkle, little bat! How I wonder what you’re at!’",10,60,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.0377911701798439,23.300342539325356,-0.8805449,-0.5784559,11
351,351,7,"You know the song, perhaps?”",5,28,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.0928446426987648,23.39318718202412,-0.7921653,-0.55001,11
352,352,7,"“I’ve heard something like it,” said Alice.",7,43,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.01103906612843275,23.404226248152554,-0.7811304,-0.55031306,11
353,353,7,"“It goes on, you know,” the Hatter continued, “in this way:—",11,60,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.03443092480301857,23.438657172955573,-0.79968,-0.52130616,11
354,354,7,"‘Up above the world you fly, Like a tea-tray in the sky.                     Twinkle, twinkle—’”",34,96,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.09896652400493622,23.53762369696051,-0.7017659,-0.5357007,11
355,355,7,"Here the Dormouse shook itself, and began singing in its sleep “_Twinkle, twinkle, twinkle, twinkle_—” and went on so long that they had to pinch it to make it stop.",30,165,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.05407446250319481,23.591698159463704,-0.70276207,-0.58976597,11
356,356,7,"“Well, I’d hardly finished the first verse,” said the Hatter, “when the Queen jumped up and bawled out, ‘He’s murdering the time! Off with his head!’”",26,150,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,Statement,The Hatter recounted how he was accused of murdering time.,Hatter,Climax,0.03581855818629265,23.627516717649996,-0.6676147,-0.5828644,11
357,357,7,“How dreadfully savage!” exclaimed Alice.,5,41,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.08258406072854996,23.710100778378546,-0.5862615,-0.56865925,11
358,358,7,"“And ever since that,” the Hatter went on in a mournful tone, “he won’t do a thing I ask! It’s always six o’clock now.”",24,119,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.04478060081601143,23.754881379194558,-0.5718812,-0.5262504,11
359,359,7,A bright idea came into Alice’s head. “Is that the reason so many tea-things are put out here?” she asked.,20,106,house,EXT,day,Discussion about Time,"Alice learns from the Hatter that Time has gone mad, resulting in their perpetual tea-time. This further emphasizes the chaotic and illogical nature of Wonderland.",6.0,,,,Climax,0.1304682046175003,23.885349583812058,-0.44141608,-0.5271512,11
360,360,7,"“Yes, that’s it,” said the Hatter with a sigh: “it’s always tea-time, and we’ve no time to wash the things between whiles.”",22,123,house,EXT,day,The Time Conundrum,"The Hatter reveals his peculiar relationship with Time, stating that after an incident with the Queen of Hearts, it's always six o'clock, leading to the absurdity of their endless tea-time. This emphasizes the nonsensical logic that permeates Wonderland.",5.0,,,,Turning Point,0.06572645157575607,23.951076035387814,-0.50325984,-0.5048955,11
361,361,7,"“Then you keep moving round, I suppose?” said Alice.",9,52,house,EXT,day,Time's influence on the tea party,,7.0,,,,,0.03249385207891464,23.98356988746673,-0.52026355,-0.47720572,11
362,362,7,"“Exactly so,” said the Hatter: “as the things get used up.”",11,59,house,EXT,day,Time's influence on the tea party,,7.0,,,,,0.06850757449865341,24.052077461965382,-0.5721542,-0.43247715,11
363,363,7,“But what happens when you come to the beginning again?” Alice ventured to ask.,14,79,house,EXT,day,,,,,,,,0.018956447020173073,24.071033908985555,-0.5806814,-0.41554686,11
364,364,7,"“Suppose we change the subject,” the March Hare interrupted, yawning. “I’m getting tired of this. I vote the young lady tells us a story.”",24,138,house,EXT,day,,,,Statement,The March Hare suggested Alice tell them a story.,March Hare,,0.05770459398627281,24.128738502971828,-0.6127897,-0.36760026,11
365,365,7,"“I’m afraid I don’t know one,” said Alice, rather alarmed at the proposal.",13,74,house,EXT,day,,,,,,,,0.036482881754636765,24.165221384726465,-0.583641,-0.34566048,11
366,366,7,"“Then the Dormouse shall!” they both cried. “Wake up, Dormouse!” And they pinched it on both sides at once.",19,107,house,EXT,day,,,,Action,Alice was alarmed at the proposal to tell a story.,Alice,,0.09899500757455826,24.264216392301023,-0.5266709,-0.26470113,11
367,367,7,"The Dormouse slowly opened his eyes. “I wasn’t asleep,” he said in a hoarse, feeble voice: “I heard every word you fellows were saying.”",24,136,house,EXT,day,,,,Action,The Dormouse pretended to not be asleep when asked to tell a story.,Dormouse,,0.07454327493906021,24.338759667240083,-0.5692949,-0.32585576,11
368,368,7,“Tell us a story!” said the March Hare.,8,39,house,EXT,day,,,,,,,,0.1055978313088417,24.444357498548925,-0.46753183,-0.29765695,11
369,369,7,"“Yes, please do!” pleaded Alice.",5,32,house,EXT,day,,,,,,,,0.191025048494339,24.635382547043264,-0.28830314,-0.23156881,12
370,370,7,"“And be quick about it,” added the Hatter, “or you’ll be asleep again before it’s done.”",16,88,house,EXT,day,,,,,,,,0.11959097534418106,24.754973522387445,-0.17279577,-0.20058413,12
371,371,7,"“Once upon a time there were three little sisters,” the Dormouse began in a great hurry; “and their names were Elsie, Lacie, and Tillie; and they lived at the bottom of a well—”",33,177,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.10402457416057587,24.85899809654802,-0.08696106,-0.14181753,12
372,372,7,"“What did they live on?” said Alice, who always took a great interest in questions of eating and drinking.",19,106,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.04750662297010422,24.906504719518125,-0.10825361,-0.18428524,12
373,373,7,"“They lived on treacle,” said the Dormouse, after thinking a minute or two.",13,75,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Statement,The Dormouse said the little sisters lived on treacle.,Dormouse,Resolution,0.05579264089465141,24.962297360412776,-0.055488594,-0.16615593,12
374,374,7,"“They couldn’t have done that, you know,” Alice gently remarked; “they’d have been ill.”",14,88,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.07659401744604111,25.038891377858818,0.01299378,-0.13185132,12
375,375,7,"“So they were,” said the Dormouse; “_very_ ill.”",8,48,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.016559338197112083,25.05545071605593,0.01683383,-0.11574338,12
376,376,7,"Alice tried to fancy to herself what such an extraordinary ways of living would be like, but it puzzled her too much, so she went on: “But why did they live at the bottom of a well?”",37,182,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.036380790174007416,25.091831506229937,0.0503132,-0.10150632,12
377,377,7,"“Take some more tea,” the March Hare said to Alice, very earnestly.",12,67,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.05010553449392319,25.14193704072386,0.03472193,-0.05388829,12
378,378,7,"“I’ve had nothing yet,” Alice replied in an offended tone, “so I can’t take more.”",15,82,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Statement,The March Hare insisted Alice take more tea even though she hadn't had any yet.,March Hare,Resolution,0.06200568377971649,25.203942724503577,0.053416964,0.0052319337,12
379,379,7,"“You mean you can’t take _less_,” said the Hatter: “it’s very easy to take _more_ than nothing.”",17,96,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.10106020420789719,25.305002928711474,0.09823537,0.095810495,12
380,380,7,"“Nobody asked _your_ opinion,” said Alice.",6,42,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.03083285316824913,25.335835781879723,0.12269018,0.114588864,12
381,381,7,“Who’s making personal remarks now?” the Hatter asked triumphantly.,9,67,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.10384230315685272,25.439678085036576,0.183398,0.19883722,12
382,382,7,"Alice did not quite know what to say to this: so she helped herself to some tea and bread-and-butter, and then turned to the Dormouse, and repeated her question. “Why did they live at the bottom of a well?”",39,206,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Question,Alice inquired why the sisters lived at the bottom of a well.,Alice,Resolution,0.09449780732393265,25.53417589236051,0.27647975,0.21513514,12
383,383,7,"The Dormouse again took a minute or two to think about it, and then said, “It was a treacle-well.”",19,98,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Statement,The Dormouse insisted it was a treacle-well.,Dormouse,Resolution,0.12204733490943909,25.656223227269948,0.17998224,0.28985986,12
384,384,7,"“There’s no such thing!” Alice was beginning very angrily, but the Hatter and the March Hare went “Sh! sh!” and the Dormouse sulkily remarked, “If you can’t be civil, you’d better finish the story for yourself.”",36,211,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.05158178135752678,25.707805008627474,0.2114444,0.33073545,12
385,385,7,"“No, please go on!” Alice said very humbly; “I won’t interrupt again. I dare say there may be _one_.”",19,101,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.07448530197143555,25.78229031059891,0.27017602,0.37654653,12
386,386,7,"“One, indeed!” said the Dormouse indignantly. However, he consented to go on. “And so these three little sisters—they were learning to draw, you know—”",24,151,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Statement,The Hatter interrupted the Dormouse's story to express his wish for a clean cup.,Hatter,Resolution,0.04116399213671684,25.823454302735627,0.23636569,0.40002707,12
387,387,7,"“What did they draw?” said Alice, quite forgetting her promise.",10,63,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.042260438203811646,25.86571474093944,0.1993869,0.42048466,12
388,388,7,"“Treacle,” said the Dormouse, without considering at all this time.",10,67,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.055214881896972656,25.92092962283641,0.14515358,0.43084955,12
389,389,7,"“I want a clean cup,” interrupted the Hatter: “let’s all move one place on.”",14,76,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.049075860530138016,25.97000548336655,0.19237904,0.44419855,12
390,390,7,"He moved on as he spoke, and the Dormouse followed him: the March Hare moved into the Dormouse’s place, and Alice rather unwillingly took the place of the March Hare. The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before, as the March Hare had just upset the milk-jug into his plate.",65,344,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Action,The March Hare moved to a different place at the table for a clean cup.,March Hare,Resolution,0.01730223372578621,25.987307717092335,0.2096374,0.44296718,12
391,391,7,"Alice did not wish to offend the Dormouse again, so she began very cautiously: “But I don’t understand. Where did they draw the treacle from?”",25,142,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.026148730888962746,26.013456447981298,0.20507178,0.41722012,12
392,392,7,"“You can draw water out of a water-well,” said the Hatter; “so I should think you could draw treacle out of a treacle-well—eh, stupid?”",24,135,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.023501016199588776,26.036957464180887,0.19711623,0.43933362,12
393,393,7,"“But they were _in_ the well,” Alice said to the Dormouse, not choosing to notice this last remark.",18,99,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.06762561202049255,26.10458307620138,0.13079159,0.42613262,12
394,394,7,"“Of course they were,” said the Dormouse; “—well in.”",9,53,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.040171992033720016,26.1447550682351,0.1504311,0.46117657,12
395,395,7,"This answer so confused poor Alice, that she let the Dormouse go on for some time without interrupting it.",19,106,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.016981180757284164,26.161736248992383,0.16455862,0.4517546,12
396,396,7,"“They were learning to draw,” the Dormouse went on, yawning and rubbing its eyes, for it was getting very sleepy; “and they drew all manner of things—everything that begins with an M—”",32,184,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,Action,The Dormouse began yawning and indicated it was getting sleepy.,Dormouse,Resolution,0.09523420035839081,26.256970449350774,0.07016188,0.4391527,12
397,397,7,“Why with an M?” said Alice.,6,28,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.07574991881847382,26.332720368169248,0.010972493,0.39188042,12
398,398,7,“Why not?” said the March Hare.,6,31,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.09275612235069275,26.42547649051994,0.08831086,0.44309053,12
399,399,7,Alice was silent.,3,17,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.15458586812019348,26.580062358640134,0.23559493,0.49003938,-1
400,400,7,"The Dormouse had closed its eyes by this time, and was going off into a doze; but, on being pinched by the Hatter, it woke up again with a little shriek, and went on: “—that begins with an M, such as mouse-traps, and the moon, and memory, and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”",70,359,house,EXT,day,Dormouse's confusing story,"The Dormouse begins to tell a story about three sisters who lived at the bottom of a well, but it becomes increasingly nonsensical, frustrating Alice.",5.0,,,,Resolution,0.15012741088867188,26.730189769528806,0.38357908,0.5153165,13
401,401,7,"“Really, now you ask me,” said Alice, very much confused, “I don’t think—”",13,74,house,EXT,day,,,,,,,,0.05813607573509216,26.7883258452639,0.42077845,0.5599932,13
402,402,7,"“Then you shouldn’t talk,” said the Hatter.",7,43,,,,Alice grows frustrated,"As the conversation grows increasingly nonsensical, Alice becomes frustrated by the rudeness of the group, ultimately leading her to stand up and leave the tea party.",5.0,Statement,The Hatter rudely told Alice she shouldn't talk if she didn't have anything to say.,Hatter,,0.08524108678102493,26.873566932044923,0.5055157,0.5507389,13
403,403,7,"This piece of rudeness was more than Alice could bear: she got up in great disgust, and walked off; the Dormouse fell asleep instantly, and neither of the others took the least notice of her going, though she looked back once or twice, half hoping that they would call after her: the last time she saw them, they were trying to put the Dormouse into the teapot.",67,361,,,,Alice leaves the tea-party,"Frustrated with the absurdity and rudeness of the tea-party, Alice decides to leave, marking her decision to step away from the madness.",6.0,,,,Resolution,0.12076450884342194,26.994331440888345,0.6258713,0.5606684,13
404,404,7,“At any rate I’ll never go _there_ again!” said Alice as she picked her way through the wood. “It’s the stupidest tea-party I ever was at in all my life!”,30,154,house,INT,day,Alice leaves the tea-party,"Frustrated with the absurdity and rudeness of the tea-party, Alice decides to leave, marking her decision to step away from the madness.",6.0,Statement,Alice declared it was the stupidest tea party she ever attended.,Alice,Resolution,0.09168954938650131,27.086020990274847,0.5362349,0.54137355,13
405,405,7,"Just as she said this, she noticed that one of the trees had a door leading right into it. “That’s very curious!” she thought. “But everything’s curious today. I think I may as well go in at once.” And in she went.",42,214,house,INT,day,Alice enters the garden,"After leaving the tea-party, Alice finds a door in a tree that leads into a beautiful garden, symbolizing a new and more pleasant adventure.",7.0,,,,Setup,0.05836446210741997,27.144385452382267,0.5845326,0.57414156,13
406,406,7,"Once more she found herself in the long hall, and close to the little glass table. “Now, I’ll manage better this time,” she said to herself, and began by taking the little golden key, and unlocking the door that led into the garden. Then she went to work nibbling at the mushroom (she had kept a piece of it in her pocket) till she was about a foot high: then she walked down the little passage: and _then_—she found herself at last in the beautiful garden, among the bright flower-beds and the cool fountains.",94,510,garden,EXT,day,Alice enters the garden,"After leaving the tea-party, Alice finds a door in a tree that leads into a beautiful garden, symbolizing a new and more pleasant adventure.",7.0,Action,Alice unlocked the door to the garden after managing her entry better this time.,Alice,Setup,0.06500615179538727,27.209391604177654,0.53545856,0.531509,13
407,407,8,CHAPTER VIII. The Queen’s Croquet-Ground,5,40,garden,EXT,day,,,,,,,,0.11448656767606735,27.32387817185372,0.42429572,0.5041229,13
408,408,8,"A large rose-tree stood near the entrance of the garden: the roses growing on it were white, but there were three gardeners at it, busily painting them red. Alice thought this a very curious thing, and she went nearer to watch them, and just as she came up to them she heard one of them say, “Look out now, Five! Don’t go splashing paint over me like that!”",68,357,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,Action,The gardeners painted the white roses red to avoid punishment.,Gardeners,Setup,0.050102390348911285,27.373980562202632,0.40728912,0.45699516,13
409,409,8,"“I couldn’t help it,” said Five, in a sulky tone; “Seven jogged my elbow.”",14,74,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.13657867908477783,27.51055924128741,0.2773212,0.49897224,13
410,410,8,"On which Seven looked up and said, “That’s right, Five! Always lay the blame on others!”",16,88,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.05984177812933922,27.57040101941675,0.33694154,0.5041154,13
411,411,8,“_You’d_ better not talk!” said Five. “I heard the Queen say only yesterday you deserved to be beheaded!”,18,105,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.04730881378054619,27.617709833197296,0.3235303,0.45874733,13
412,412,8,“What for?” said the one who had spoken first.,9,46,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.03822743892669678,27.655937272123992,0.36141884,0.46382615,13
413,413,8,"“That’s none of _your_ business, Two!” said Seven.",8,50,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.04604983329772949,27.701987105421722,0.33057988,0.42962754,13
414,414,8,"“Yes, it _is_ his business!” said Five, “and I’ll tell him—it was for bringing the cook tulip-roots instead of onions.”",20,119,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.0214422307908535,27.723429336212575,0.35110202,0.4358413,13
415,415,8,"Seven flung down his brush, and had just begun “Well, of all the unjust things—” when his eye chanced to fall upon Alice, as she stood watching them, and he checked himself suddenly: the others looked round also, and all of them bowed low.",44,239,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.04215514287352562,27.7655844790861,0.36950117,0.39791337,13
416,416,8,"“Would you tell me,” said Alice, a little timidly, “why you are painting those roses?”",15,86,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,Action,Alice approached the gardeners to inquire about the painted roses.,Alice,Setup,0.025010403245687485,27.79059488233179,0.377729,0.3742951,13
417,417,8,"Five and Seven said nothing, but looked at Two. Two began in a low voice, “Why the fact is, you see, Miss, this here ought to have been a _red_ rose-tree, and we put a white one in by mistake; and if the Queen was to find it out, we should all have our heads cut off, you know. So you see, Miss, we’re doing our best, afore she comes, to—” At this moment Five, who had been anxiously looking across the garden, called out “The Queen! The Queen!” and the three gardeners instantly threw themselves flat upon their faces. There was a sound of many footsteps, and Alice looked round, eager to see the Queen.",116,604,garden,EXT,day,Alice encounters the gardeners painting roses,Alice notices three gardeners painting white roses red to avoid the Queen's wrath for planting the wrong color. This sparks her curiosity and leads to her first interactions with Wonderland’s characters.,6.0,,,,Setup,0.04605642706155777,27.836651309393346,0.39472297,0.41710162,13
418,418,8,"First came ten soldiers carrying clubs; these were all shaped like the three gardeners, oblong and flat, with their hands and feet at the corners: next the ten courtiers; these were ornamented all over with diamonds, and walked two and two, as the soldiers did. After these came the royal children; there were ten of them, and the little dears came jumping merrily along hand in hand, in couples: they were all ornamented with hearts. Next came the guests, mostly Kings and Queens, and among them Alice recognised the White Rabbit: it was talking in a hurried nervous manner, smiling at everything that was said, and went by without noticing her. Then followed the Knave of Hearts, carrying the King’s crown on a crimson velvet cushion; and, last of all this grand procession, came THE KING AND QUEEN OF HEARTS.",140,811,garden,EXT,day,The Queen's procession arrives,"The Queen makes a grand entrance alongside various royal figures, catching Alice's attention as they stop to examine her. The Queen's authoritarian nature is showcased as she demands to know who Alice is.",7.0,Action,The White Rabbit hurried by Alice without noticing her.,White Rabbit,Inciting Incident,0.08564802259206772,27.922299331985414,0.3113007,0.43650028,13
419,419,8,"Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners, but she could not remember ever having heard of such a rule at processions; “and besides, what would be the use of a procession,” thought she, “if people had all to lie down upon their faces, so that they couldn’t see it?” So she stood still where she was, and waited.",69,366,garden,EXT,day,The Queen's procession arrives,"The Queen makes a grand entrance alongside various royal figures, catching Alice's attention as they stop to examine her. The Queen's authoritarian nature is showcased as she demands to know who Alice is.",7.0,,,,Inciting Incident,0.04279453307390213,27.965093865059316,0.28968966,0.39956337,13
420,420,8,"When the procession came opposite to Alice, they all stopped and looked at her, and the Queen said severely “Who is this?” She said it to the Knave of Hearts, who only bowed and smiled in reply.",37,194,garden,EXT,day,The Queen's procession arrives,"The Queen makes a grand entrance alongside various royal figures, catching Alice's attention as they stop to examine her. The Queen's authoritarian nature is showcased as she demands to know who Alice is.",7.0,,,,Inciting Incident,0.051365748047828674,28.016459613107145,0.25188267,0.36479166,13
421,421,8,"“Idiot!” said the Queen, tossing her head impatiently; and, turning to Alice, she went on, “What’s your name, child?”",19,117,garden,EXT,day,The Queen threatens Alice,"Alice’s boldness surprises her when she responds to the Queen’s question about the gardeners. The Queen, furious, calls for Alice’s beheading, establishing the dangerous nature of the Queen in Wonderland.",7.0,,,,Turning Point,0.05553003028035164,28.071989643387496,0.27357367,0.31367332,13
422,422,8,"“My name is Alice, so please your Majesty,” said Alice very politely; but she added, to herself, “Why, they’re only a pack of cards, after all. I needn’t be afraid of them!”",32,173,garden,EXT,day,The Queen threatens Alice,"Alice’s boldness surprises her when she responds to the Queen’s question about the gardeners. The Queen, furious, calls for Alice’s beheading, establishing the dangerous nature of the Queen in Wonderland.",7.0,Statement,Alice introduced herself to the Queen politely.,Alice,Turning Point,0.07630026340484619,28.148289906792343,0.33474392,0.35927957,13
423,423,8,"“And who are _these?_” said the Queen, pointing to the three gardeners who were lying round the rose-tree; for, you see, as they were lying on their faces, and the pattern on their backs was the same as the rest of the pack, she could not tell whether they were gardeners, or soldiers, or courtiers, or three of her own children.",61,329,garden,EXT,day,The Queen threatens Alice,"Alice’s boldness surprises her when she responds to the Queen’s question about the gardeners. The Queen, furious, calls for Alice’s beheading, establishing the dangerous nature of the Queen in Wonderland.",7.0,,,,Turning Point,0.04054597020149231,28.188835876993835,0.35237518,0.3957914,13
424,424,8,"“How should _I_ know?” said Alice, surprised at her own courage. “It’s no business of _mine_.”",16,94,garden,EXT,day,The Queen threatens Alice,"Alice’s boldness surprises her when she responds to the Queen’s question about the gardeners. The Queen, furious, calls for Alice’s beheading, establishing the dangerous nature of the Queen in Wonderland.",7.0,,,,Turning Point,0.0690620169043541,28.25789789389819,0.284033,0.40573668,13
