,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
431,431,8,"“Leave off that!” screamed the Queen. “You make me giddy.” And then, turning to the rose-tree, she went on, “What _have_ you been doing here?”",25,142,garden,EXT,day,,,,Action,The gardeners jumped up and bowed to the royalty after being commanded.,Gardeners,,0.023065062945372743,5.932511193793214,0.01730093156531684,-0.040555278870795804,14
432,432,8,"“May it please your Majesty,” said Two, in a very humble tone, going down on one knee as he spoke, “we were trying—”",23,116,garden,EXT,day,,,,,,,,0.025292670045894146,5.957803863839108,0.011544236741064685,-0.06518411608961105,14
433,433,8,"“_I_ see!” said the Queen, who had meanwhile been examining the roses. “Off with their heads!” and the procession moved on, three of the soldiers remaining behind to execute the unfortunate gardeners, who ran to Alice for protection.",38,233,garden,EXT,day,Alice protects the gardeners,"Alice intervenes to save the gardeners from execution, demonstrating her courage and willingness to defy the Queen, which begins to show her growth as a character.",6.0,,,,Turning Point,0.03375738277448618,5.991561246613594,-0.018524860548473368,-0.0805272018279973,14
434,434,8,"“You shan’t be beheaded!” said Alice, and she put them into a large flower-pot that stood near. The three soldiers wandered about for a minute or two, looking for them, and then quietly marched off after the others.",38,215,garden,EXT,day,Alice protects the gardeners,"Alice intervenes to save the gardeners from execution, demonstrating her courage and willingness to defy the Queen, which begins to show her growth as a character.",6.0,Action,Alice protected the gardeners from being executed.,Alice,Turning Point,0.013205511444038592,6.004766758057633,-0.030574945763523143,-0.07512525969496098,14
435,435,8,“Are their heads off?” shouted the Queen.,7,41,garden,EXT,day,,,,,,,,0.004425319627711248,6.009192077685344,-0.030457413044395625,-0.0707015011270302,14
436,436,8,"“Their heads are gone, if it please your Majesty!” the soldiers shouted in reply.",14,81,garden,EXT,day,,,,,,,,0.010760198713577336,6.0199522763989215,-0.034444807327858096,-0.060707374692774825,14
437,437,8,“That’s right!” shouted the Queen. “Can you play croquet?”,9,58,garden,EXT,day,Alice joins the croquet game,"The Queen invites Alice to play croquet, introducing her to the absurdity of the games in Wonderland, which heightens the chaotic atmosphere and Alice's unease.",5.0,,,,Setup,0.0233057135952824,6.043257989994204,-0.0549163863074181,-0.07184607929739414,14
438,438,8,"The soldiers were silent, and looked at Alice, as the question was evidently meant for her.",16,91,garden,EXT,day,Alice joins the croquet game,"The Queen invites Alice to play croquet, introducing her to the absurdity of the games in Wonderland, which heightens the chaotic atmosphere and Alice's unease.",5.0,Statement,The Queen inquired if Alice could play croquet.,Queen of Hearts,Setup,0.010344764807870058,6.053602754802074,-0.051980004806276583,-0.06192681407209138,14
439,439,8,“Yes!” shouted Alice.,3,21,garden,EXT,day,Alice joins the croquet game,"The Queen invites Alice to play croquet, introducing her to the absurdity of the games in Wonderland, which heightens the chaotic atmosphere and Alice's unease.",5.0,Statement,Alice confidently stated that she could play croquet.,Alice,Setup,0.01605070114477396,6.069653455946848,-0.04333042533619063,-0.048406097292663014,14
440,440,8,"“Come on, then!” roared the Queen, and Alice joined the procession, wondering very much what would happen next.",18,111,garden,EXT,day,Alice joins the croquet game,"The Queen invites Alice to play croquet, introducing her to the absurdity of the games in Wonderland, which heightens the chaotic atmosphere and Alice's unease.",5.0,,,,Setup,0.005946857137704401,6.075600313084553,-0.03738672953335836,-0.04859997875041443,14
441,441,8,"“It’s—it’s a very fine day!” said a timid voice at her side. She was walking by the White Rabbit, who was peeping anxiously into her face.",26,138,garden,EXT,day,Alice converses with the White Rabbit,"Alice engages in a conversation with the White Rabbit, learning that the Duchess is under sentence of execution, which adds suspense to the narrative and reveals the Queen's unpredictability.",6.0,,,,Setup,0.012555690584413415,6.088156003668966,-0.0416051860764795,-0.03677415994386551,14
442,442,8,"“Very,” said Alice: “—where’s the Duchess?”",6,43,garden,EXT,day,Alice converses with the White Rabbit,"Alice engages in a conversation with the White Rabbit, learning that the Duchess is under sentence of execution, which adds suspense to the narrative and reveals the Queen's unpredictability.",6.0,,,,Setup,0.00598769477777115,6.094143698446738,-0.04751474744576162,-0.035810016191909225,14
443,443,8,"“Hush! Hush!” said the Rabbit in a low, hurried tone. He looked anxiously over his shoulder as he spoke, and then raised himself upon tiptoe, put his mouth close to her ear, and whispered “She’s under sentence of execution.”",39,224,garden,EXT,day,Alice converses with the White Rabbit,"Alice engages in a conversation with the White Rabbit, learning that the Duchess is under sentence of execution, which adds suspense to the narrative and reveals the Queen's unpredictability.",6.0,Statement,The White Rabbit whispered about the Duchess being under sentence of execution.,White Rabbit,Setup,0.025354523382848874,6.119498221829587,-0.0565134538430286,-0.012106110624530321,14
444,444,8,“What for?” said Alice.,4,23,garden,EXT,day,Alice converses with the White Rabbit,"Alice engages in a conversation with the White Rabbit, learning that the Duchess is under sentence of execution, which adds suspense to the narrative and reveals the Queen's unpredictability.",6.0,,,,Setup,0.0036618382598467146,6.123160060089433,-0.05876068869793209,-0.014997303276047006,14
445,445,8,“Did you say ‘What a pity!’?” the Rabbit asked.,9,47,garden,EXT,day,The croquet game begins,,7.0,,,,,0.017501824253762826,6.140661884343197,-0.057296542415227886,0.002443170567069878,14
446,446,8,"“No, I didn’t,” said Alice: “I don’t think it’s at all a pity. I said ‘What for?’”",17,82,garden,EXT,day,The croquet game begins,,7.0,Statement,The Rabbit misunderstood Alice's inquiry about the Duchess.,White Rabbit,,0.005836356192494182,6.146498240535691,-0.0593356610381947,-0.003025380323900699,14
447,447,8,"“She boxed the Queen’s ears—” the Rabbit began. Alice gave a little scream of laughter. “Oh, hush!” the Rabbit whispered in a frightened tone. “The Queen will hear you! You see, she came rather late, and the Queen said—”",39,220,garden,EXT,day,The croquet game begins,,7.0,,,,,0.0077510979482803555,6.154249338483972,-0.052381512696988326,0.0003979718712922745,14
448,448,8,"“Get to your places!” shouted the Queen in a voice of thunder, and people began running about in all directions, tumbling up against each other; however, they got settled down in a minute or two, and the game began. Alice thought she had never seen such a curious croquet-ground in her life; it was all ridges and furrows; the balls were live hedgehogs, the mallets live flamingoes, and the soldiers had to double themselves up and to stand on their hands and feet, to make the arches.",87,485,garden,EXT,day,The chaotic croquet game,"Alice participates in a confusing croquet game characterized by a lack of order and fairness, reflecting the chaotic nature of Wonderland and the Queen's tyrannical rule.",7.0,,,,Climax,0.00803489084717965,6.162284229331151,-0.05659899566935453,0.007237000187061442,14
449,449,8,"The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away, comfortably enough, under her arm, with its legs hanging down, but generally, just as she had got its neck nicely straightened out, and was going to give the hedgehog a blow with its head, it _would_ twist itself round and look up in her face, with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down, and was going to begin again, it was very provoking to find that the hedgehog had unrolled itself, and was in the act of crawling away: besides all this, there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to, and, as the doubled-up soldiers were always getting up and walking off to other parts of the ground, Alice soon came to the conclusion that it was a very difficult game indeed.",165,901,garden,EXT,day,The chaotic croquet game,"Alice participates in a confusing croquet game characterized by a lack of order and fairness, reflecting the chaotic nature of Wonderland and the Queen's tyrannical rule.",7.0,,,,Climax,0.004447686146658623,6.1667319154778095,-0.05455290319304558,0.0032878967903939237,14
450,450,8,"The players all played at once without waiting for turns, quarrelling all the while, and fighting for the hedgehogs; and in a very short time the Queen was in a furious passion, and went stamping about, and shouting “Off with his head!” or “Off with her head!” about once in a minute.",52,284,garden,EXT,day,The chaotic croquet game,"Alice participates in a confusing croquet game characterized by a lack of order and fairness, reflecting the chaotic nature of Wonderland and the Queen's tyrannical rule.",7.0,,,,Climax,0.009780999827655368,6.176512915305465,-0.04779502256998493,-0.0037831008134138816,14
451,451,8,"Alice began to feel very uneasy: to be sure, she had not as yet had any dispute with the Queen, but she knew that it might happen any minute, “and then,” thought she, “what would become of me? They’re dreadfully fond of beheading people here; the great wonder is, that there’s any one left alive!”",55,297,garden,EXT,day,Game chaos and the Queen's fury,"The croquet game descends into confusion and chaos, illustrating the arbitrary nature of the Queen's authority and the danger Alice faces as tensions rise.",7.0,Statement,Alice worried about the possibility of being beheaded by the Queen.,Alice,Climax,0.010082659160185092,6.18659557446565,-0.056638385252013715,-0.008626132117727838,14
452,452,8,"She was looking about for some way of escape, and wondering whether she could get away without being seen, when she noticed a curious appearance in the air: it puzzled her very much at first, but, after watching it a minute or two, she made it out to be a grin, and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to.”",68,348,garden,EXT,day,Alice interacts with the Cheshire Cat,"Alice encounters the Cheshire Cat, who offers her advice and insight about the confusing game and its players, deepening her understanding of the strange world she is in.",5.0,,,,Turning Point,0.005712848806757209,6.192308423272407,-0.06117702855198741,-0.012095621775367873,14
453,453,8,"“How are you getting on?” said the Cat, as soon as there was mouth enough for it to speak with.",20,95,garden,EXT,day,Alice interacts with the Cheshire Cat,"Alice encounters the Cheshire Cat, who offers her advice and insight about the confusing game and its players, deepening her understanding of the strange world she is in.",5.0,Statement,The Cheshire Cat greeted Alice and asked how she was doing.,Cheshire Cat,Turning Point,0.005513394033652042,6.1978218173060595,-0.05674828448001465,-0.008811761285749583,14
454,454,8,"Alice waited till the eyes appeared, and then nodded. “It’s no use speaking to it,” she thought, “till its ears have come, or at least one of them.” In another minute the whole head appeared, and then Alice put down her flamingo, and began an account of the game, feeling very glad she had someone to listen to her. The Cat seemed to think that there was enough of it now in sight, and no more of it appeared.",79,409,garden,EXT,day,Alice interacts with the Cheshire Cat,"Alice encounters the Cheshire Cat, who offers her advice and insight about the confusing game and its players, deepening her understanding of the strange world she is in.",5.0,,,,Turning Point,0.004504694607896454,6.202326511913956,-0.05828320387509273,-0.0045766348459576715,14
455,455,8,"“I don’t think they play at all fairly,” Alice began, in rather a complaining tone, “and they all quarrel so dreadfully one can’t hear oneself speak—and they don’t seem to have any rules in particular; at least, if there are, nobody attends to them—and you’ve no idea how confusing it is all the things being alive; for instance, there’s the arch I’ve got to go through next walking about at the other end of the ground—and I should have croqueted the Queen’s hedgehog just now, only it ran away when it saw mine coming!”",94,521,garden,EXT,day,,,,,,,,0.011392441529271043,6.213718953443227,-0.049899248550672855,-0.012290065802152918,14
456,456,8,“How do you like the Queen?” said the Cat in a low voice.,13,57,garden,EXT,day,,,,Statement,Alice complained about the unfairness of the game.,Alice,,0.005613989390529858,6.2193329428337565,-0.04512720009314135,-0.015247164108931538,14
457,457,8,"“Not at all,” said Alice: “she’s so extremely—” Just then she noticed that the Queen was close behind her, listening: so she went on, “—likely to win, that it’s hardly worth while finishing the game.”",35,200,garden,EXT,day,,,,,,,,0.005754669491128373,6.225087612324885,-0.050851381160134476,-0.014655579740982982,14
458,458,8,The Queen smiled and passed on.,6,31,garden,EXT,day,,,,Action,The Cat smiled and left when the Queen approached.,Cheshire Cat,,0.020857590701738492,6.245945203026624,-0.050596950730095326,-0.035511618555616936,14
459,459,8,"“Who _are_ you talking to?” said the King, going up to Alice, and looking at the Cat’s head with great curiosity.",21,113,garden,EXT,day,,,,,,,,0.005772233595991007,6.251717436622615,-0.05625293406477482,-0.034358998408076956,14
460,460,8,"“It’s a friend of mine—a Cheshire Cat,” said Alice: “allow me to introduce it.”",14,79,garden,EXT,day,The Queen demands the Cheshire Cat's removal,"The King brings Alice's attention to the Cheshire Cat, which the Queen demands be removed. The King eagerly goes to fetch the executioner.",6.0,,,,,0.030224293832245234,6.28194173045486,-0.03021938818491643,-0.04971355560062424,14
461,461,8,"“I don’t like the look of it at all,” said the King: “however, it may kiss my hand if it likes.”",21,96,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,Statement,The King expressed his discomfort with the Cheshire Cat.,King of Hearts,,0.01909451064007117,6.301036241094931,-0.011817875986503712,-0.05481107317248793,14
462,462,8,"“I’d rather not,” the Cat remarked.",6,35,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,,,,,0.021157839825908395,6.3221940809208395,0.005865473527410766,-0.06642801494162562,14
463,463,8,"“Don’t be impertinent,” said the King, “and don’t look at me like that!” He got behind Alice as he spoke.",20,105,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,,,,,0.0028308485657608214,6.3250249294866006,0.007134659214306167,-0.06895840449551845,14
464,464,8,"“A cat may look at a king,” said Alice. “I’ve read that in some book, but I don’t remember where.”",20,98,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,,,,,0.01811275784581258,6.343137687332413,0.011529716761397149,-0.05138696556927214,14
465,465,8,"“Well, it must be removed,” said the King very decidedly, and he called the Queen, who was passing at the moment, “My dear! I wish you would have this cat removed!”",31,164,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,,,,,0.020978893956015893,6.364116581288429,0.030944599588950187,-0.05933531863202334,14
466,466,8,"The Queen had only one way of settling all difficulties, great or small. “Off with his head!” she said, without even looking round.",23,131,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,Action,The Queen commanded for the Cheshire Cat to be removed.,Queen of Hearts,,0.0705754917335946,6.434692073022024,0.10151554021656214,-0.06013679999347202,-1
467,467,8,"“I’ll fetch the executioner myself,” said the King eagerly, and he hurried off.",13,79,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,Action,The King hurried off to find the executioner.,King of Hearts,,0.057693870892453314,6.492385943914478,0.08097496655524021,-0.00622328061086373,15
468,468,8,"Alice thought she might as well go back, and see how the game was going on, as she heard the Queen’s voice in the distance, screaming with passion. She had already heard her sentence three of the players to be executed for having missed their turns, and she did not like the look of things at all, as the game was in such confusion that she never knew whether it was her turn or not. So she went in search of her hedgehog.",83,422,garden,EXT,day,The Queen demands the Cheshire Cat's removal,,6.0,,,,,0.024009277514751258,6.516395221429229,0.06760659682371165,0.013719941232697338,15
469,469,8,"The hedgehog was engaged in a fight with another hedgehog, which seemed to Alice an excellent opportunity for croqueting one of them with the other: the only difficulty was, that her flamingo was gone across to the other side of the garden, where Alice could see it trying in a helpless sort of way to fly up into a tree.",60,321,garden,EXT,day,,,,,,,,0.008437136351502313,6.524832357780731,0.06829777848498603,0.02212871865423489,15
470,470,8,"By the time she had caught the flamingo and brought it back, the fight was over, and both the hedgehogs were out of sight: “but it doesn’t matter much,” thought Alice, “as all the arches are gone from this side of the ground.” So she tucked it away under her arm, that it might not escape again, and went back for a little more conversation with her friend.",68,357,garden,EXT,day,,,,,,,,0.003501364464113609,6.528333722244845,0.06481009365112769,0.02181951385118011,15
471,471,8,"When she got back to the Cheshire Cat, she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner, the King, and the Queen, who were all talking at once, while all the rest were quite silent, and looked very uncomfortable.",51,282,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,,,,Climax,0.012915395912146712,6.541249118156992,0.07247513651555124,0.032214443839113927,15
472,472,8,"The moment Alice appeared, she was appealed to by all three to settle the question, and they repeated their arguments to her, though, as they all spoke at once, she found it very hard indeed to make out exactly what they said.",42,226,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,Action,The Cat's head faded away when the executioner went to fetch the Duchess.,Cheshire Cat,Climax,0.04082384817961376,6.582072966336606,0.11266937566596841,0.025072334955091986,-1
473,473,8,"The executioner’s argument was, that you couldn’t cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before, and he wasn’t going to begin at _his_ time of life.",43,209,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,,,,Climax,0.0651494744062028,6.6472224407428095,0.06775111154304121,0.0722613544785725,16
474,474,8,"The King’s argument was, that anything that had a head could be beheaded, and that you weren’t to talk nonsense.",20,112,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,,,,Climax,0.017738255879424,6.6649606966222334,0.0695521352946098,0.08990794154492066,16
475,475,8,"The Queen’s argument was, that if something wasn’t done about it in less than no time she’d have everybody executed, all round. (It was this last remark that had made the whole party look so grave and anxious.)",38,210,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,,,,Climax,0.015477493840615305,6.680438190462849,0.0561790120551856,0.09769975714909515,16
476,476,8,Alice could think of nothing else to say but “It belongs to the Duchess: you’d better ask _her_ about it.”,20,106,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,Action,The Queen insisted on fetching the Duchess for questioning.,Queen of Hearts,Climax,0.011261383867507505,6.6916995743303564,0.05855917241818193,0.10870673690095167,16
477,477,8,"“She’s in prison,” the Queen said to the executioner: “fetch her here.” And the executioner went off like an arrow.",20,115,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,Statement,Alice suggested asking the Duchess about the Cat.,Alice,Climax,0.01460157600307792,6.706301150333434,0.06984652594380365,0.09944381769795223,16
478,478,8,"The Cat’s head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.",51,259,garden,EXT,day,Debate over the Cheshire Cat,"A debate arises regarding the Cheshire Cat's presence and potential execution, exemplifying the absurdity of the authority figures in Wonderland and further emphasizing Alice's discomfort.",6.0,,,,Climax,0.05934703473726521,6.7656481850707,0.021461035779939974,0.13380825969413215,-1
479,479,9,CHAPTER IX. The Mock Turtle’s Story,6,35,garden,EXT,day,,,,,,,,0.04117001807738594,6.806818203148086,0.0017356082742918475,0.1699451923007011,17
480,480,9,"“You can’t think how glad I am to see you again, you dear old thing!” said the Duchess, as she tucked her arm affectionately into Alice’s, and they walked off together.",31,168,,,,Alice reunites with the Duchess,"Alice is happy to see the Duchess again, who is in a much better mood than during their previous encounter. This moment highlights Alice's hopes about human behavior and her reflections on temperamental influences like pepper and vinegar.",5.0,Action,The Duchess tucks her arm affectionately into Alice's.,Duchess,Setup,0.020441801071716524,6.827260004219802,0.0065145110136095455,0.15006984778384372,17
481,481,9,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.",35,175,,,,Alice reunites with the Duchess,"Alice is happy to see the Duchess again, who is in a much better mood than during their previous encounter. This moment highlights Alice's hopes about human behavior and her reflections on temperamental influences like pepper and vinegar.",5.0,,,,Setup,0.00640646956975913,6.833666473789561,0.009036914346624406,0.15595884886839492,17
482,482,9,"“When _I’m_ a Duchess,” she said to herself, (not in a very hopeful tone though), “I won’t have any pepper in my kitchen _at all_. Soup does very well without—Maybe it’s always pepper that makes people hot-tempered,” she went on, very much pleased at having found out a new kind of rule, “and vinegar that makes them sour—and camomile that makes them bitter—and—and barley-sugar and such things that make children sweet-tempered. I only wish people knew _that_: then they wouldn’t be so stingy about it, you know—”",87,514,,,,Alice reunites with the Duchess,"Alice is happy to see the Duchess again, who is in a much better mood than during their previous encounter. This moment highlights Alice's hopes about human behavior and her reflections on temperamental influences like pepper and vinegar.",5.0,Statement,Alice thinks about the effects of various ingredients on people's temperaments.,Alice,Setup,0.01083827406455064,6.844504747854112,0.004994141537988521,0.14590279732138775,17
483,483,9,"She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear. “You’re thinking about something, my dear, and that makes you forget to talk. I can’t tell you just now what the moral of that is, but I shall remember it in a bit.”",56,284,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,,,,Setup,0.031674043496988165,6.8761787913511,-0.00017648607065575534,0.17715195157525235,17
484,484,9,"“Perhaps it hasn’t one,” Alice ventured to remark.",8,50,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,,,,Setup,0.003393500361761769,6.879572291712861,-8.449205915992501e-05,0.1737596983702091,17
485,485,9,"“Tut, tut, child!” said the Duchess. “Everything’s got a moral, if only you can find it.” And she squeezed herself up closer to Alice’s side as she spoke.",28,154,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,Statement,The Duchess insists that everything has a moral.,Duchess,Setup,0.02723088704782492,6.906803178760686,-0.010788343321547008,0.19879864358689292,17
486,486,9,"Alice did not much like keeping so close to her: first, because the Duchess was _very_ ugly; and secondly, because she was exactly the right height to rest her chin upon Alice’s shoulder, and it was an uncomfortably sharp chin. However, she did not like to be rude, so she bore it as well as she could.",57,302,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,,,,Setup,0.00916032382296746,6.915963502583653,-0.018405122610610246,0.1937098121096948,17
487,487,9,"“The game’s going on rather better now,” she said, by way of keeping up the conversation a little.",18,98,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,,,,Setup,0.01628298434814657,6.9322464869318,-0.012735491171595779,0.20897385019362674,17
488,488,9,"“’Tis so,” said the Duchess: “and the moral of that is—‘Oh, ’tis love, ’tis love, that makes the world go round!’”",21,114,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,Statement,Alice acknowledges the Duchess's remark about love.,Alice,Setup,0.013199503997952843,6.945445990929753,-0.020466573574468922,0.19827537971079798,17
489,489,9,"“Somebody said,” Alice whispered, “that it’s done by everybody minding their own business!”",13,91,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,,,,Setup,0.020531094587054852,6.9659770855168075,-0.021995054854801403,0.21874949971431135,17
490,490,9,"“Ah, well! It means much the same thing,” said the Duchess, digging her sharp little chin into Alice’s shoulder as she added, “and the moral of _that_ is—‘Take care of the sense, and the sounds will take care of themselves.’”",40,225,,,,Duchess and Alice discuss morals,"The Duchess and Alice engage in a whimsical conversation about the supposed morals behind everyday actions and characters, demonstrating the absurdity of their world and the Duchess's fondness for moral lessons.",6.0,,,,Setup,0.018244180891280794,6.984221266408088,-0.020041439275276934,0.20061021851131947,17
491,491,9,“How fond she is of finding morals in things!” Alice thought to herself.,13,72,,,,Discussion of morals,"The Duchess ponders the morals behind different feelings and flavors, suggesting that different emotions can be associated with various foods. This introduces a playful philosophical element to their conversation.",4.0,,,,Setup,0.017961842391339203,7.002183108799428,-0.017522386125587926,0.21839454175737952,17
492,492,9,"“I dare say you’re wondering why I don’t put my arm round your waist,” the Duchess said after a pause: “the reason is, that I’m doubtful about the temper of your flamingo. Shall I try the experiment?”",37,200,,,,,,,Statement,The Duchess explains her reasoning for not putting her arm around Alice.,Duchess,,0.005473015982601418,7.007656124782029,-0.014569013088844883,0.2137867774782904,17
493,493,9,"“He might bite,” Alice cautiously replied, not feeling at all anxious to have the experiment tried.",16,99,,,,,,,,,,,0.007955228196088135,7.015611352978117,-0.013488099453627195,0.2216682292078283,17
494,494,9,"“Very true,” said the Duchess: “flamingoes and mustard both bite. And the moral of that is—‘Birds of a feather flock together.’”",21,128,,,,,,,,,,,0.007965223013651749,7.023576575991768,-0.014011701533309636,0.22961622383033276,17
495,495,9,"“Only mustard isn’t a bird,” Alice remarked.",7,44,,,,,,,,,,,0.0064146641813442795,7.029991240173112,-0.018695698392555506,0.23399892733182542,17
496,496,9,"“Right, as usual,” said the Duchess: “what a clear way you have of putting things!”",15,83,,,,,,,Statement,Alice appreciates the Duchess's clarity in expressing ideas.,Alice,,0.009557335246873725,7.039548575419986,-0.018392763587508593,0.24355146037416692,17
497,497,9,"“It’s a mineral, I _think_,” said Alice.",7,40,,,,,,,,,,,0.002682346869387462,7.042230922289374,-0.01928757421736602,0.24608015542585007,17
498,498,9,"“Of course it is,” said the Duchess, who seemed ready to agree to everything that Alice said; “there’s a large mustard-mine near here. And the moral of that is—‘The more there is of mine, the less there is of yours.’”",40,217,,,,,,,,,,,0.02207592897376556,7.064306851263139,-0.014351891722584234,0.2245630534284749,17
499,499,9,"“Oh, I know!” exclaimed Alice, who had not attended to this last remark, “it’s a vegetable. It doesn’t look like one, but it is.”",24,129,,,,,,,,,,,0.021170933133273624,7.085477784396413,-0.015743240316255673,0.24568821754202516,17
500,500,9,"“I quite agree with you,” said the Duchess; “and the moral of that is—‘Be what you would seem to be’—or if you’d like it put more simply—‘Never imagine yourself not to be otherwise than what it might appear to others that what you were or might have been was not otherwise than what you had been would have appeared to them to be otherwise.’”",64,342,,,,,,,,,,,0.02333937303390757,7.1088171574303205,-0.027645351552273517,0.2657647232574466,17
501,501,9,"“I think I should understand that better,” Alice said very politely, “if I had it written down: but I can’t quite follow it as you say it.”",27,139,,,,,,,,,,,0.0073167021953675715,7.1161338596256885,-0.03476954540963108,0.26743205432789585,17
502,502,9,"“That’s nothing to what I could say if I chose,” the Duchess replied, in a pleased tone.",17,88,,,,,,,,,,,0.012092227467499054,7.1282260870931875,-0.02701265525530988,0.25815559917198994,17
503,503,9,"“Pray don’t trouble yourself to say it any longer than that,” said Alice.",13,73,,,,,,,,,,,0.012871084427717774,7.141097171520905,-0.03330615820154703,0.2693830937727966,17
504,504,9,"“Oh, don’t talk about trouble!” said the Duchess. “I make you a present of everything I’ve said as yet.”",19,104,,,,,,,Statement,The Duchess dismisses Alice's concerns about trouble.,Duchess,,0.006905144305463565,7.148002315826369,-0.03804802379318261,0.2643635590742276,17
505,505,9,“A cheap sort of present!” thought Alice. “I’m glad they don’t give birthday presents like that!” But she did not venture to say it out loud.,26,141,,,,,,,,,,,0.007748627992311364,7.15575094381868,-0.04506211570298885,0.26107057403872835,17
506,506,9,"“Thinking again?” the Duchess asked, with another dig of her sharp little chin.",13,79,,,,,,,,,,,0.014446208974420685,7.170197152793101,-0.033782309087529064,0.25204511469028174,17
507,507,9,"“I’ve a right to think,” said Alice sharply, for she was beginning to feel a little worried.",17,92,,,,,,,,,,,0.01458392200900765,7.184781074802109,-0.04825953317388171,0.2502842160792457,17
508,508,9,"“Just about as much right,” said the Duchess, “as pigs have to fly; and the m—”",16,79,,,,,,,,,,,0.022144105300021148,7.20692518010213,-0.060973239277353944,0.26841493798028865,17
509,509,9,"But here, to Alice’s great surprise, the Duchess’s voice died away, even in the middle of her favourite word ‘moral,’ and the arm that was linked into hers began to tremble. Alice looked up, and there stood the Queen in front of them, with her arms folded, frowning like a thunderstorm.",51,286,,,,The Queen threatens the Duchess,The scene escalates as the Queen arrives and threatens the Duchess with execution. This moment serves as a sudden shift in power dynamics and reinforces the Queen's tyrannical nature.,7.0,Action,Alice is startled when she hears the Duchess's voice close to her ear.,Alice,Turning Point,0.03914546302667583,7.246070643128806,-0.056759083342763035,0.3073329051077196,17
